content,subject,topic,source_file,difficulty,word_count,complexity_score
"no: 1 | topic: Atom | description: Atom: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Atom,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 353 | topic: Electric Field in Long Solenoid | description: Electric Field in Long Solenoid: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Long Solenoid,physics_topics_1000_unique.csv,easy,36,1.0
"no: 354 | topic: Electric Field in Toroid | description: Electric Field in Toroid: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Toroid,physics_topics_1000_unique.csv,easy,34,1.0
"no: 355 | topic: Electric Field in Coaxial Cable | description: Electric Field in Coaxial Cable: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Coaxial Cable,physics_topics_1000_unique.csv,easy,36,1.0
"no: 356 | topic: Electric Field in Parallel Plate | description: Electric Field in Parallel Plate: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Parallel Plate,physics_topics_1000_unique.csv,easy,36,1.0
"no: 357 | topic: Electric Field in Cylindrical Cavity | description: Electric Field in Cylindrical Cavity: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Cylindrical Cavity,physics_topics_1000_unique.csv,easy,36,1.0
"no: 358 | topic: Electric Field in Rectangular Waveguide | description: Electric Field in Rectangular Waveguide: definition, governing equations, and typical applications. | example: Example: m=2 kg, v=3 m/s ⇒ K=½mv²=9 J; with F=10 N ⇒ a=5 m/s².",physics,Electric Field in Rectangular Waveguide,physics_topics_1000_unique.csv,easy,38,1.0
"no: 359 | topic: Electric Field in Fabry–Pérot Cavity | description: Electric Field in Fabry–Pérot Cavity: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Fabry–Pérot Cavity,physics_topics_1000_unique.csv,easy,36,1.0
"no: 360 | topic: Electric Field in Spherical Cavity | description: Electric Field in Spherical Cavity: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Spherical Cavity,physics_topics_1000_unique.csv,easy,36,1.0
"no: 361 | topic: Electric Field in Cylindrical Shell | description: Electric Field in Cylindrical Shell: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Cylindrical Shell,physics_topics_1000_unique.csv,easy,36,1.0
"no: 362 | topic: Electric Field in Spherical Capacitor | description: Electric Field in Spherical Capacitor: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Spherical Capacitor,physics_topics_1000_unique.csv,easy,36,1.0
"no: 363 | topic: Electric Field in Coil Pair (Helmholtz) | description: Electric Field in Coil Pair (Helmholtz): definition, governing equations, and typical applications. | example: Ideal gas: pV=nRT. Example: n=1 mol, T=300 K, V=0.024 m³ ⇒ p≈1.04×10⁵ Pa.",physics,Electric Field in Coil Pair (Helmholtz),physics_topics_1000_unique.csv,easy,39,1.0
"no: 364 | topic: Electric Field in Dipole Field | description: Electric Field in Dipole Field: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Dipole Field,physics_topics_1000_unique.csv,easy,36,1.0
"no: 365 | topic: Electric Field in Quadrupole Field | description: Electric Field in Quadrupole Field: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Quadrupole Field,physics_topics_1000_unique.csv,easy,36,1.0
"no: 366 | topic: Electric Field in Vacuum | description: Electric Field in Vacuum: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Vacuum,physics_topics_1000_unique.csv,easy,34,1.0
"no: 367 | topic: Electric Field in Dielectric Medium | description: Electric Field in Dielectric Medium: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Dielectric Medium,physics_topics_1000_unique.csv,easy,36,1.0
"no: 368 | topic: Electric Field in Conducting Medium | description: Electric Field in Conducting Medium: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Conducting Medium,physics_topics_1000_unique.csv,easy,36,1.0
"no: 369 | topic: Electric Field in Anisotropic Medium | description: Electric Field in Anisotropic Medium: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Anisotropic Medium,physics_topics_1000_unique.csv,easy,36,1.0
"no: 370 | topic: Electric Field in Superconductor | description: Electric Field in Superconductor: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Superconductor,physics_topics_1000_unique.csv,easy,34,1.0
"no: 371 | topic: Electric Field in Plasma | description: Electric Field in Plasma: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Plasma,physics_topics_1000_unique.csv,easy,34,1.0
"no: 372 | topic: Electric Field in Semiconductor | description: Electric Field in Semiconductor: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Semiconductor,physics_topics_1000_unique.csv,easy,34,1.0
"no: 373 | topic: Electric Field in Ferromagnetic Material | description: Electric Field in Ferromagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Ferromagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 374 | topic: Electric Field in Paramagnetic Material | description: Electric Field in Paramagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Paramagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 375 | topic: Electric Field in Diamagnetic Material | description: Electric Field in Diamagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Diamagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 376 | topic: Electric Field in Metamaterial | description: Electric Field in Metamaterial: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field in Metamaterial,physics_topics_1000_unique.csv,easy,34,1.0
"no: 377 | topic: Electric Field with Dirichlet Boundary Conditions | description: Electric Field with Dirichlet Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field with Dirichlet Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 378 | topic: Electric Field with Neumann Boundary Conditions | description: Electric Field with Neumann Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field with Neumann Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 379 | topic: Electric Field with Periodic Boundary Conditions | description: Electric Field with Periodic Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field with Periodic Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 380 | topic: Electric Field with Mixed Boundary Conditions | description: Electric Field with Mixed Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field with Mixed Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 381 | topic: Electric Field with Radiation Boundary | description: Electric Field with Radiation Boundary: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field with Radiation Boundary,physics_topics_1000_unique.csv,easy,36,1.0
"no: 382 | topic: Electric Field with Perfect Conductor Boundary | description: Electric Field with Perfect Conductor Boundary: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Electric Field with Perfect Conductor Boundary,physics_topics_1000_unique.csv,easy,38,1.0
"no: 383 | topic: Magnetic Field in Spherical Shell | description: Magnetic Field in Spherical Shell: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Spherical Shell,physics_topics_1000_unique.csv,easy,36,1.0
"no: 384 | topic: Magnetic Field in Infinite Plane | description: Magnetic Field in Infinite Plane: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Infinite Plane,physics_topics_1000_unique.csv,easy,36,1.0
"no: 385 | topic: Magnetic Field in Long Solenoid | description: Magnetic Field in Long Solenoid: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Long Solenoid,physics_topics_1000_unique.csv,easy,36,1.0
"no: 386 | topic: Magnetic Field in Toroid | description: Magnetic Field in Toroid: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Toroid,physics_topics_1000_unique.csv,easy,34,1.0
"no: 387 | topic: Magnetic Field in Coaxial Cable | description: Magnetic Field in Coaxial Cable: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Coaxial Cable,physics_topics_1000_unique.csv,easy,36,1.0
"no: 388 | topic: Magnetic Field in Parallel Plate | description: Magnetic Field in Parallel Plate: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Parallel Plate,physics_topics_1000_unique.csv,easy,36,1.0
"no: 389 | topic: Magnetic Field in Cylindrical Cavity | description: Magnetic Field in Cylindrical Cavity: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Cylindrical Cavity,physics_topics_1000_unique.csv,easy,36,1.0
"no: 390 | topic: Magnetic Field in Rectangular Waveguide | description: Magnetic Field in Rectangular Waveguide: definition, governing equations, and typical applications. | example: Example: m=2 kg, v=3 m/s ⇒ K=½mv²=9 J; with F=10 N ⇒ a=5 m/s².",physics,Magnetic Field in Rectangular Waveguide,physics_topics_1000_unique.csv,easy,38,1.0
"no: 391 | topic: Magnetic Field in Fabry–Pérot Cavity | description: Magnetic Field in Fabry–Pérot Cavity: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Fabry–Pérot Cavity,physics_topics_1000_unique.csv,easy,36,1.0
"no: 392 | topic: Magnetic Field in Spherical Cavity | description: Magnetic Field in Spherical Cavity: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Spherical Cavity,physics_topics_1000_unique.csv,easy,36,1.0
"no: 393 | topic: Magnetic Field in Cylindrical Shell | description: Magnetic Field in Cylindrical Shell: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Cylindrical Shell,physics_topics_1000_unique.csv,easy,36,1.0
"no: 394 | topic: Magnetic Field in Spherical Capacitor | description: Magnetic Field in Spherical Capacitor: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Spherical Capacitor,physics_topics_1000_unique.csv,easy,36,1.0
"no: 395 | topic: Magnetic Field in Coil Pair (Helmholtz) | description: Magnetic Field in Coil Pair (Helmholtz): definition, governing equations, and typical applications. | example: Ideal gas: pV=nRT. Example: n=1 mol, T=300 K, V=0.024 m³ ⇒ p≈1.04×10⁵ Pa.",physics,Magnetic Field in Coil Pair (Helmholtz),physics_topics_1000_unique.csv,easy,39,1.0
"no: 396 | topic: Magnetic Field in Dipole Field | description: Magnetic Field in Dipole Field: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Dipole Field,physics_topics_1000_unique.csv,easy,36,1.0
"no: 397 | topic: Magnetic Field in Quadrupole Field | description: Magnetic Field in Quadrupole Field: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Quadrupole Field,physics_topics_1000_unique.csv,easy,36,1.0
"no: 398 | topic: Magnetic Field in Vacuum | description: Magnetic Field in Vacuum: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Vacuum,physics_topics_1000_unique.csv,easy,34,1.0
"no: 399 | topic: Magnetic Field in Dielectric Medium | description: Magnetic Field in Dielectric Medium: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Dielectric Medium,physics_topics_1000_unique.csv,easy,36,1.0
"no: 400 | topic: Magnetic Field in Conducting Medium | description: Magnetic Field in Conducting Medium: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Conducting Medium,physics_topics_1000_unique.csv,easy,36,1.0
"no: 401 | topic: Magnetic Field in Anisotropic Medium | description: Magnetic Field in Anisotropic Medium: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Anisotropic Medium,physics_topics_1000_unique.csv,easy,36,1.0
"no: 402 | topic: Magnetic Field in Superconductor | description: Magnetic Field in Superconductor: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Superconductor,physics_topics_1000_unique.csv,easy,34,1.0
"no: 403 | topic: Magnetic Field in Plasma | description: Magnetic Field in Plasma: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Plasma,physics_topics_1000_unique.csv,easy,34,1.0
"no: 404 | topic: Magnetic Field in Semiconductor | description: Magnetic Field in Semiconductor: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Semiconductor,physics_topics_1000_unique.csv,easy,34,1.0
"no: 405 | topic: Magnetic Field in Ferromagnetic Material | description: Magnetic Field in Ferromagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Ferromagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 406 | topic: Magnetic Field in Paramagnetic Material | description: Magnetic Field in Paramagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Paramagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 407 | topic: Magnetic Field in Diamagnetic Material | description: Magnetic Field in Diamagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Diamagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 408 | topic: Magnetic Field in Metamaterial | description: Magnetic Field in Metamaterial: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field in Metamaterial,physics_topics_1000_unique.csv,easy,34,1.0
"no: 409 | topic: Magnetic Field with Dirichlet Boundary Conditions | description: Magnetic Field with Dirichlet Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field with Dirichlet Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 410 | topic: Magnetic Field with Neumann Boundary Conditions | description: Magnetic Field with Neumann Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field with Neumann Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 411 | topic: Magnetic Field with Periodic Boundary Conditions | description: Magnetic Field with Periodic Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field with Periodic Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 412 | topic: Magnetic Field with Mixed Boundary Conditions | description: Magnetic Field with Mixed Boundary Conditions: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field with Mixed Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 413 | topic: Magnetic Field with Radiation Boundary | description: Magnetic Field with Radiation Boundary: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field with Radiation Boundary,physics_topics_1000_unique.csv,easy,36,1.0
"no: 414 | topic: Magnetic Field with Perfect Conductor Boundary | description: Magnetic Field with Perfect Conductor Boundary: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Magnetic Field with Perfect Conductor Boundary,physics_topics_1000_unique.csv,easy,38,1.0
"no: 415 | topic: Wave Equation in Spherical Shell | description: Wave Equation in Spherical Shell: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Spherical Shell,physics_topics_1000_unique.csv,easy,35,1.0
"no: 416 | topic: Wave Equation in Infinite Plane | description: Wave Equation in Infinite Plane: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Infinite Plane,physics_topics_1000_unique.csv,easy,35,1.0
"no: 417 | topic: Wave Equation in Long Solenoid | description: Wave Equation in Long Solenoid: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Long Solenoid,physics_topics_1000_unique.csv,easy,35,1.0
"no: 418 | topic: Wave Equation in Toroid | description: Wave Equation in Toroid: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Toroid,physics_topics_1000_unique.csv,easy,33,1.0
"no: 419 | topic: Wave Equation in Coaxial Cable | description: Wave Equation in Coaxial Cable: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Coaxial Cable,physics_topics_1000_unique.csv,easy,35,1.0
"no: 420 | topic: Wave Equation in Parallel Plate | description: Wave Equation in Parallel Plate: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Parallel Plate,physics_topics_1000_unique.csv,easy,35,1.0
"no: 421 | topic: Wave Equation in Cylindrical Cavity | description: Wave Equation in Cylindrical Cavity: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Cylindrical Cavity,physics_topics_1000_unique.csv,easy,35,1.0
"no: 422 | topic: Wave Equation in Rectangular Waveguide | description: Wave Equation in Rectangular Waveguide: definition, governing equations, and typical applications. | example: Example: m=2 kg, v=3 m/s ⇒ K=½mv²=9 J; with F=10 N ⇒ a=5 m/s².",physics,Wave Equation in Rectangular Waveguide,physics_topics_1000_unique.csv,easy,38,1.0
"no: 423 | topic: Wave Equation in Fabry–Pérot Cavity | description: Wave Equation in Fabry–Pérot Cavity: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Fabry–Pérot Cavity,physics_topics_1000_unique.csv,easy,35,1.0
"no: 424 | topic: Wave Equation in Spherical Cavity | description: Wave Equation in Spherical Cavity: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Spherical Cavity,physics_topics_1000_unique.csv,easy,35,1.0
"no: 425 | topic: Wave Equation in Cylindrical Shell | description: Wave Equation in Cylindrical Shell: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Cylindrical Shell,physics_topics_1000_unique.csv,easy,35,1.0
"no: 426 | topic: Wave Equation in Spherical Capacitor | description: Wave Equation in Spherical Capacitor: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Spherical Capacitor,physics_topics_1000_unique.csv,easy,35,1.0
"no: 427 | topic: Wave Equation in Coil Pair (Helmholtz) | description: Wave Equation in Coil Pair (Helmholtz): definition, governing equations, and typical applications. | example: Ideal gas: pV=nRT. Example: n=1 mol, T=300 K, V=0.024 m³ ⇒ p≈1.04×10⁵ Pa.",physics,Wave Equation in Coil Pair (Helmholtz),physics_topics_1000_unique.csv,easy,39,1.0
"no: 428 | topic: Wave Equation in Dipole Field | description: Wave Equation in Dipole Field: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Dipole Field,physics_topics_1000_unique.csv,easy,35,1.0
"no: 429 | topic: Wave Equation in Quadrupole Field | description: Wave Equation in Quadrupole Field: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Quadrupole Field,physics_topics_1000_unique.csv,easy,35,1.0
"no: 430 | topic: Wave Equation in Vacuum | description: Wave Equation in Vacuum: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Vacuum,physics_topics_1000_unique.csv,easy,33,1.0
"no: 431 | topic: Wave Equation in Dielectric Medium | description: Wave Equation in Dielectric Medium: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Dielectric Medium,physics_topics_1000_unique.csv,easy,35,1.0
"no: 432 | topic: Wave Equation in Conducting Medium | description: Wave Equation in Conducting Medium: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Conducting Medium,physics_topics_1000_unique.csv,easy,35,1.0
"no: 433 | topic: Wave Equation in Anisotropic Medium | description: Wave Equation in Anisotropic Medium: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Anisotropic Medium,physics_topics_1000_unique.csv,easy,35,1.0
"no: 434 | topic: Wave Equation in Superconductor | description: Wave Equation in Superconductor: definition, governing equations, and typical applications. | example: Semiconductor diode: I≈I₀(e^{qV/kT}−1). Example: V=0.7 V at 300 K ⇒ forward conduction.",physics,Wave Equation in Superconductor,physics_topics_1000_unique.csv,easy,34,1.0
"no: 435 | topic: Wave Equation in Plasma | description: Wave Equation in Plasma: definition, governing equations, and typical applications. | example: Debye length: λ_D=√(ε₀kT/(n_e e²)). Example: n_e=10¹⁶ m⁻³, T=10⁴ K ⇒ λ_D ~ 2×10⁻⁵ m.",physics,Wave Equation in Plasma,physics_topics_1000_unique.csv,easy,36,1.0
"no: 436 | topic: Wave Equation in Semiconductor | description: Wave Equation in Semiconductor: definition, governing equations, and typical applications. | example: Semiconductor diode: I≈I₀(e^{qV/kT}−1). Example: V=0.7 V at 300 K ⇒ forward conduction.",physics,Wave Equation in Semiconductor,physics_topics_1000_unique.csv,easy,34,1.0
"no: 437 | topic: Wave Equation in Ferromagnetic Material | description: Wave Equation in Ferromagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Wave Equation in Ferromagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 438 | topic: Wave Equation in Paramagnetic Material | description: Wave Equation in Paramagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Wave Equation in Paramagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 439 | topic: Wave Equation in Diamagnetic Material | description: Wave Equation in Diamagnetic Material: definition, governing equations, and typical applications. | example: Point charge: E=kq/r². Example: q=1 nC at r=0.1 m ⇒ E≈9×10⁴ N/C.",physics,Wave Equation in Diamagnetic Material,physics_topics_1000_unique.csv,easy,36,1.0
"no: 440 | topic: Wave Equation in Metamaterial | description: Wave Equation in Metamaterial: definition, governing equations, and typical applications. | example: Provide a small numeric example with units using the core equation(s).",physics,Wave Equation in Metamaterial,physics_topics_1000_unique.csv,easy,33,1.0
"no: 441 | topic: Wave Equation with Dirichlet Boundary Conditions | description: Wave Equation with Dirichlet Boundary Conditions: definition, governing equations, and typical applications. | example: Gauss: ∬∇·F dV=∮F·dA. Example: ∇·F=3 ⇒ flux through unit cube = 3.",physics,Wave Equation with Dirichlet Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 442 | topic: Wave Equation with Neumann Boundary Conditions | description: Wave Equation with Neumann Boundary Conditions: definition, governing equations, and typical applications. | example: Gauss: ∬∇·F dV=∮F·dA. Example: ∇·F=3 ⇒ flux through unit cube = 3.",physics,Wave Equation with Neumann Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 443 | topic: Wave Equation with Periodic Boundary Conditions | description: Wave Equation with Periodic Boundary Conditions: definition, governing equations, and typical applications. | example: Gauss: ∬∇·F dV=∮F·dA. Example: ∇·F=3 ⇒ flux through unit cube = 3.",physics,Wave Equation with Periodic Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
"no: 444 | topic: Wave Equation with Mixed Boundary Conditions | description: Wave Equation with Mixed Boundary Conditions: definition, governing equations, and typical applications. | example: Gauss: ∬∇·F dV=∮F·dA. Example: ∇·F=3 ⇒ flux through unit cube = 3.",physics,Wave Equation with Mixed Boundary Conditions,physics_topics_1000_unique.csv,easy,38,1.0
